,score,description,date
3435,2,Ótimo  custo benefício,7 de setembro de 2020
3436,2,Atende as expectativas,14 de junho de 2021
3437,2,uso o produto diariamente no trabalho.,20 de dezembro de 2021
3438,2,Logitech é show! Sem medo de ser feliz,31 de agosto de 2021
3439,2,"Ergonômico, prático e perfeito pro dia a dia.",6 de julho de 2020
3440,2,Superou as minhas expectativas.,20 de junho de 2020
3441,2,"Mouse muito bom, cumpre o que promete.",26 de junho de 2020
3442,2,Entrega super rapido e produto excelente,21 de maio de 2021
3443,2,Chegou antes do prazo. O mause é lindo e bom..,25 de junho de 2020
3444,2,Ótimo.,26 de fevereiro de 2021
3445,2,Comprarei só mouse da DELL.,24 de julho de 2020
3446,2,"Produto de boa qualidade, gostei muito!",7 de março de 2020
3447,2,Precisão e ótimo tempo de resposta. Tá correspondendo às expectativas.,12 de setembro de 2019
3448,1,"Bom custo-benefício, porém o scroll já estragou com menos de 1 ano com uso razoável.",20 de novembro de 2020
3449,2,"Qualidade excepcional, produto honra a marca.",1 de julho de 2020
3450,2,otimo produto e otima entega.,23 de julho de 2021
3451,2,"Gostei do produto, muito bom.",28 de setembro de 2021
3452,2,Conforme descrição do produto,19 de setembro de 2020
3453,2,Mouse bonito com boa precisão,18 de junho de 2021
3454,2,Excelente economia de bateria,18 de agosto de 2021
3455,2,Muito bom! Encaixa bem na mão,26 de fevereiro de 2021
3456,2,Excelente produto e vendendor,26 de outubro de 2020
3457,2,Otimo produto entrega rapida.,26 de agosto de 2020
3458,2,Ótimo produto. Entrega o que promete.,27 de março de 2021
3459,2,um mouse com um ótimo custo benefício,23 de janeiro de 2021
3460,2,Produto atende muito bem no dia a dia,27 de dezembro de 2020
3461,2,Achei bem legal e um preço super bom!,28 de maio de 2021
3462,2,"recomendo, muito bom e entrega rápida",30 de outubro de 2020
3463,2,"Ótimo produto, chegou muito rápido!!!",7 de setembro de 2020
3464,2,Ótimo mouse para uso diário e simples,11 de agosto de 2020
3465,2,Ótimo custo benefício e ótimo funcionamento.,7 de julho de 2020
3466,2,"ótimo produto, chegou super rápido.",17 de julho de 2020
3467,2,Cumpre o que promete!,23 de outubro de 2021
3468,2,Produto de qualidade.,2 de janeiro de 2022
3469,2,Ótimo custo-beneficio,25 de agosto de 2020
3470,2,"Muito bom, recomendo!",1 de fevereiro de 2021
3471,2,Atende as minhas expectativas,15 de março de 2022
3472,2,pelo preço que paguei veleu mt a pena,18 de junho de 2021
3473,2,Produto atende perfeitamente.,10 de dezembro de 2021
3474,2,Bom para o dia a dia com bom alcance.,2 de novembro de 2021
3475,2,Ótimo produto,24 de abril de 2021
3476,2,Ótima compra!,2 de junho de 2021
3477,2,Gostei muito!,13 de agosto de 2021
3478,2,ótimo produto,16 de março de 2021
3479,2,"Tamanho dele é bom, cabe bem na mão e por não ser a pilha é melhor ainda",4 de agosto de 2020
3480,2,Prático e intuitivo,13 de julho de 2020
3481,2,Boa qualidade e muito prático,9 de setembro de 2020
3482,0,A luz embaixo do mouse não está funcionando.,2 de julho de 2020
3483,2,Ótimo,15 de agosto de 2020
3484,2,Faz o que deve fazer,3 de julho de 2020
3485,2,A mídia não pôde ser carregada.,12 de agosto de 2021
3486,2,"Muito bom, funciona em qualquer superfície",27 de maio de 2020
3487,2,Que pergunta! Como um mouse!,25 de fevereiro de 2021
3488,2,preço e qualidade muito bons,19 de julho de 2020
3489,2,"Amei, é lindo e maravilhoso.",3 de julho de 2021
3490,2,Produto de excelente custo/benefício,6 de janeiro de 2022
3491,2,Mouse simples. Cumpre o que promete.,6 de outubro de 2020
3492,2,"Encaixe perfeito nas mãos, recomendo",14 de maio de 2021
3493,2,"Bom, atende bem. Porém muito pequeno",9 de maio de 2021
3494,2,Atendeu todas as minhas expectativas,11 de dezembro de 2020
3495,2,Gostei mais do tamanho compacto dele,28 de janeiro de 2022
3496,2,Excelente produto de fácil manuseio.,25 de fevereiro de 2021
3497,2,Produto de qualidade e com um custo benefício de outro mundo,22 de setembro de 2019
3498,2,Atendeu as expectativas ergonomicas.,19 de abril de 2021
3499,2,Entrega muito rápida. Produto ótimo.,10 de novembro de 2020
3500,2,Bom produto. Cumpre com o prometido.,17 de setembro de 2020
3501,2,Ele é bom e prático. Cabe bem na mao,21 de maio de 2021
3502,2,Excelente produto e com preço ótimo.,20 de março de 2021
3503,2,Cliente 100% satisfeito. Só elogios.,3 de novembro de 2020
3504,2,perfeito pro meu uso,28 de setembro de 2021
3505,2,Bom custo benefício.,10 de agosto de 2020
3506,2,Minha  filha amou!!!,11 de maio de 2021
3507,1,Precisão muito baixa,31 de maio de 2021
3508,2,Indico.,28 de abril de 2020
3509,2,"É um ótimo mouse para o dia a dia, além se ser muito bonito.",6 de outubro de 2020
3510,2,Bom,18 de junho de 2020
3511,2,Ótimo mouse para o dia a dia,19 de setembro de 2021
3512,2,Um bom mouse para trabalhos.,31 de outubro de 2020
3513,2,Achei ótimo e super confortável!!!!!,14 de julho de 2021
3514,2,Muito eficiente em todas as tarefas.,22 de dezembro de 2021
3515,2,Produto de ótima qualidade e design.,23 de janeiro de 2022
3516,2,Bom produto.,4 de maio de 2021
3517,0,não funciona,22 de setembro de 2020
3518,2,Gostei muito,8 de junho de 2021
3519,2,Um bom Mouse,9 de setembro de 2021
3520,2,Ótimo mouse.,16 de fevereiro de 2021
3521,2,"Ótimo produto, bastante preciso.",25 de maio de 2020
3522,2,Muito. Cumpre bem o que se propõe.,12 de julho de 2020
3523,2,E muito bom.,5 de agosto de 2021
3524,2,Ergonômico e preciso.,29 de setembro de 2021
3525,2,A qualidade da marca é incontestável .....,12 de julho de 2020
3526,2,Atendeu minhas expectativas!  Excelente,13 de maio de 2021
3527,2,Show,26 de janeiro de 2022
3528,2,Bom.,25 de junho de 2021
3529,2,"Muito bom o produto, vale a pena o preço.",17 de dezembro de 2020
3530,2,Recomendo muito o produto,18 de dezembro de 2020
3531,2,"Leve, resistente e preciso.",6 de novembro de 2020
3532,2,É O PRODUTO QUE EU PRECISO.,18 de setembro de 2021
3533,2,Mouse leve e muito preciso.,17 de janeiro de 2021
3534,2,"Leve, resistênte e preciso.",25 de fevereiro de 2021
3535,2,Muito bom. Bem leve e ágil.,1 de março de 2021
3536,2,"Muito bom, uso no trabalho.",26 de abril de 2021
3537,2,"Ótimo produto , chegou muito rápido",3 de novembro de 2021
3538,2,Minha esposa gostou muito do mouse.,25 de agosto de 2021
3539,2,Muito bom para utilizar no trabalho,22 de abril de 2021
3540,2,Mouse muito bom . Qualidade ótima .,22 de agosto de 2020
3541,2,"Excelente Mouse, super recomendo...",31 de maio de 2021
3542,2,"Rápido e ergonômico, excelente item",30 de outubro de 2020
3543,2,"Muito bom o mouse, chegou certinho.",25 de setembro de 2020
3544,2,Produto bom! Chegou antes do prazo!,25 de julho de 2021
3545,2,Produto excelente!!,5 de julho de 2021
3546,2,Excelente produto!!,5 de outubro de 2020
3547,2,Excelente,24 de fevereiro de 2020
3548,2,Atendeu exatamente às minhas expectativas.,25 de março de 2020
3549,2,Ótimo mouse! Chegou antes do prazo!,3 de dezembro de 2021
3550,2,Produto chegou no mesmo dia e de otima qualidade. Recomendo!,11 de setembro de 2019
3551,2,Bom produto,19 de setembro de 2020
3552,2,Bom produto,5 de março de 2021
3553,2,Excelente!!,20 de dezembro de 2020
3554,2,Cumpre com o que promete.,1 de setembro de 2019
3555,2,É ótimo! Tamanho ideal e funciona muito bem! Eu adorei! Valeu super apena.,12 de junho de 2020
3556,2,"Cumpre bem sua função. Bom, pequeno, prático.",17 de setembro de 2021
3557,2,Produto bom de Pilha dura bastante tempo...,15 de março de 2020
3558,2,Sensacional,28 de setembro de 2020
3559,2,"Mouse muito bom, com boa precisão e de fácil uso. Recomendo demais.",16 de janeiro de 2020
3560,2,"Mouse funciona bem para o dia dia, uso para trabalho",5 de maio de 2020
3561,2,Muito bom. Atendeu as expectativas.,17 de julho de 2021
3562,2,Muito macio e eficiente! Valeu apena a aquisição!,27 de maio de 2020
3563,2,Excelente equipamento,5 de março de 2020
3564,2,Leve e muito gostoso de usar  !!!,7 de julho de 2020
3565,2,Excelente.vou comprar outro igual.,21 de agosto de 2020
3566,2,Excelente relação custo-benefício.,1 de fevereiro de 2021
3567,2,"Ótima qualidade, não me arrependo.",2 de agosto de 2021
3568,2,Mouse ergonômico e de boa precisão,12 de março de 2021
3569,2,"Melhor para mãos pequenas, é isso.",22 de novembro de 2020
3570,2,Produto ótimo em todos os aspectos,18 de agosto de 2020
3571,2,É macio e bem confortável. Adorei.,8 de março de 2021
3572,2,Muito bom produto. Pequeno e leve.,18 de março de 2021
3573,2,"Gostei muito desse mouse, é top!!!",14 de fevereiro de 2022
3574,2,extremamente confortável e pratico,14 de setembro de 2020
3575,2,Excelente custo benefício.,10 de abril de 2021
3576,2,"MUito Bom, entrega rápida.",7 de junho de 2021
3577,2,Faz tudo conforme descrito,8 de maio de 2021
3578,2,simplesmente maravilhosos.,15 de agosto de 2021
3579,2,É um produto de qualidade.,28 de julho de 2021
3580,2,Muito bom. Vem direitinho.,1 de abril de 2021
3581,2,"Designe, precisão e leveza",18 de fevereiro de 2022
3582,2,Produto excelente.,10 de novembro de 2020
3583,2,Ótimo produto !!!!,23 de maio de 2021
3584,2,Excelente produto!,25 de agosto de 2021
3585,2,Ágil e preciso ...,5 de março de 2021
3586,2,Adorei. Muito bom.,3 de julho de 2021
3587,2,Produto de altissima qualidade,23 de outubro de 2020
3588,2,"O produto chegou em menos de 24h, gostei muito do material do produto e da qualidade!",10 de novembro de 2020
3589,2,Ótimo mouse por um preço muito bom.,18 de junho de 2020
3590,2,Vale super a pena. Adorei!,19 de dezembro de 2021
3591,2,Satisfatório para meu uso.,5 de janeiro de 2021
3592,2,Excelente!,25 de março de 2021
3593,2,Ergonômico,8 de fevereiro de 2021
3594,1,Muito bom!,2 de agosto de 2021
3595,2,Muito bom!,2 de setembro de 2020
3596,2,Muito bom.,7 de maio de 2021
3597,2,Excelente.,3 de maio de 2021
3598,2,Excelente.,11 de novembro de 2020
3599,2,Satisfeita,9 de setembro de 2021
3600,2,Ergonômico,20 de julho de 2021
3601,2,Produto muito bom.,23 de janeiro de 2022
3602,2,Gostei do produto.,2 de fevereiro de 2022
3603,2,"Sem defeitos, vale o preço",26 de junho de 2021
3604,2,"Funciona em qualquer superfície, com uma precisão impecável (suficiente pra quem quer usar pra games).",4 de setembro de 2020
3605,2,Excelente custo benefício. Boa precisão e conforto no uso. Recomendo,18 de março de 2020
3606,2,Recomendo.,2 de julho de 2020
3607,2,"Mouse top até o momento, cumpre o que promete pelo preço",17 de agosto de 2021
3608,2,bom e confiavel,21 de fevereiro de 2020
3609,2,"MUITO BOM, PRÁTICO, CABE EM QUALQUER LUGAR",12 de novembro de 2020
3610,2,"Produto de ótima qualidade, muito prático.",16 de setembro de 2020
3611,2,ok,28 de abril de 2021
3612,2,Muito bom para o dia a dia e trabalhar!,2 de agosto de 2020
3613,2,Gostei do produto,3 de julho de 2020
3614,2,"Muito bom, durável.",24 de junho de 2021
3615,2,"Ótimo produto, recomendo a todos.",7 de junho de 2021
3616,2,Excelente mouse para o dia a dia!,21 de agosto de 2020
3617,2,"Bom, bonito e barato. E funciona!",30 de setembro de 2020
3618,2,É muito fofo !Vale a pena !,13 de março de 2022
3619,2,"Bom, barat e, com entrega rápida.",6 de março de 2021
3620,2,Utilizo para notebook é excelente,28 de outubro de 2020
3621,2,"Excelente produto, chegou rápido.",11 de setembro de 2021
3622,2,Muito bom! E chegou muito rápido!,7 de outubro de 2020
3623,1,"Muito bom, pelo preço que paguei!",1 de junho de 2021
3624,2,Ótimo custo/benefício. Recomendo!,18 de agosto de 2020
3625,2,Excelente custo benefício,8 de julho de 2020
3626,2,Cumpre bem o que promete.,23 de janeiro de 2021
3627,2,Adorei a leveza e rapidez,10 de janeiro de 2021
3628,2,Bom mouse pelo valor pago,7 de agosto de 2020
3629,2,Atendeu minha necessidade,27 de abril de 2021
3630,2,Perfeito! Leve e preciso.,3 de junho de 2021
3631,2,O melhor custo-benefício.,1 de dezembro de 2020
3632,2,Excelente custo benefício,23 de junho de 2021
3633,2,Funcionando perfeitamente,13 de fevereiro de 2021
3634,2,"Bom, mas muito barulhento",23 de maio de 2021
3635,2,É bom para jogar.,25 de fevereiro de 2022
3636,2,Muito bom produto,22 de julho de 2021
3637,2,Conforme previsto,13 de outubro de 2020
3638,2,excelente produto,7 de janeiro de 2021
3639,2,Muito bom!!!! estamos trocando todos os mouses do escritório por esse.,13 de dezembro de 2019
3640,2,Dentro do padrão.,17 de maio de 2021
3641,2,"Otimo mouse, qualidade excelente.",14 de julho de 2021
3642,2,As vezes ele falha na utilização.,18 de junho de 2021
3643,2,Ótimo custo benefício. Superou bem minhas necessidades.,28 de agosto de 2020
3644,2,Excelente custo benefício,19 de dezembro de 2021
3645,2,Um produto muito bom.,20 de dezembro de 2020
3646,2,Muito bom,28 de outubro de 2020
3647,2,Mouse bom,28 de maio de 2021
3648,2,produto ótimo e chegou super rápido,21 de março de 2021
3649,2,Bom desempenho e preço justo,19 de fevereiro de 2021
3650,2,"Gostei do produto, não demorou bastante.",3 de julho de 2020
3651,2,Recomendo,26 de novembro de 2021
3652,2,Uma  boa relação custo X benefício,23 de novembro de 2020
3653,0,"Produto veio com defeito, não pude avaliar.",8 de junho de 2020
3654,2,Boa ergonomia e resposta. Leve e ágil.,2 de agosto de 2020
3655,2,Muito bom!,10 de julho de 2021
3656,2,"Ergonômico, compacto e perfeito!",19 de abril de 2021
3657,2,"Um pouco pequeno, mas bom mouse.",13 de março de 2021
3658,2,"Amei o Mouse, eficiente e lindo!",11 de março de 2021
3659,2,Corresponde a descrição da venda,2 de outubro de 2020
3660,2,"Ótimo produto, entrega rápida...",3 de julho de 2020
3661,2,Muito bom. Ergonômico e preciso;,28 de fevereiro de 2022
3662,2,Gostei do formato e compactação.,14 de janeiro de 2021
3663,2,"Produto leve, desliza muito bem.",27 de outubro de 2020
3664,2,"Gostei, ótima qualidade.",19 de julho de 2020
3665,2,Melhor custo x beneficio,24 de junho de 2021
3666,2,Meu marido gostou muito!,21 de junho de 2020
3667,2,Ótimo produto  muito bom,10 de agosto de 2020
3668,2,boa qualidade e precisão,16 de fevereiro de 2021
3669,2,Atendeu às expectativas!,20 de agosto de 2020
3670,2,Gostei da elegância e precisão,16 de julho de 2020
3671,2,"Melhor mouse de custo benefício, recomendo muito!",11 de março de 2020
3672,2,bom para lep top,30 de setembro de 2020
3673,2,Gostei do mouse.,19 de fevereiro de 2022
3674,2,Mouse excelente.,2 de outubro de 2020
3675,2,Mouse muito bom!,8 de setembro de 2020
3676,2,Preciso e rápido,16 de junho de 2021
3677,2,Gostei muito! Vale muito a pena.,27 de julho de 2021
3678,2,Produto muito bom. Chegou rápido,14 de julho de 2021
3679,2,"Produto atende às necessidades, só achei ele um pouco leve demais.",25 de maio de 2020
3680,2,Muito bom e confortável.,6 de novembro de 2021
3681,2,"Gostei da ergonomia, clique silencioso e leve, o scrool é bem macio.A entrega foi bem rápida, bem antes do prazo.",30 de janeiro de 2020
3682,2,Produto bom para o dia a dia.,28 de julho de 2020
3683,2,Produto de boa qualidade! Recomendo.,22 de maio de 2020
3684,2,Produto excelente e chegou bem rápido,24 de julho de 2020
3685,0,"esperava mais, o alcance é muito baixo",9 de julho de 2020
3686,2,"Muito bom, chegou em 1 semana bem embalado.",5 de maio de 2021
3687,2,Produtos Logitech são os melhores.,4 de junho de 2020
3688,2,"Mouse ótimo, com ótima precisão",28 de junho de 2021
3689,2,"Muito bom, um produto de ótima qualidade",22 de junho de 2020
3690,2,"Excelente Mouse, muito bom msm.",28 de janeiro de 2021
3691,2,"Muito bom o produto, recomendo.",29 de janeiro de 2021
3692,2,Atendeu as minhas necessidades!,11 de dezembro de 2020
3693,2,Tamanho ideal pra mãos pequenas,24 de março de 2021
3694,2,Produto de excelente qualidade.,14 de junho de 2020
3695,2,Produto de muitaqualidade,23 de maio de 2021
3696,2,Entrega rapida e produto otimo.,31 de maio de 2021
3697,2,"Muito econômico, muito prático.",18 de maio de 2021
3698,2,Entrega rapida e alta qualidade,12 de agosto de 2020
3699,2,"Aprovado, boa precisão.",22 de agosto de 2020
3700,0,Ficou  faltando  o conector USB,17 de agosto de 2021
3701,2,Bom desempenho. Custo benefício bons!,13 de julho de 2020
3702,2,"Ótimo mouse a pilha, que dura bastante. Resistente e prático para as tarefas do dia-a-dia.",8 de novembro de 2020
3703,2,Melhor mouse custo benefício.,12 de julho de 2020
3704,2,Bom mouse,6 de maio de 2020
3705,0,venderam o mouse ja com defeito!!,20 de outubro de 2020
3706,2,Aparelho muito bom. Super recomendado.,2 de julho de 2020
3707,2,Foi além das minhas expectativas. O mouse tem um excelente desempenho e é extremamente confortável.,25 de junho de 2020
3708,2,Bastante preciso e ergonômico.,22 de abril de 2021
