,0
8495,"É um produto adequado para uso diário, boa ergonomia, peso. Quero destacar que se o seu foco for uso de softwares que exigem precisão para fazer traços, linhas , desenhos como o AutoCad ou jogar jogos de tiro esse mouse não é recomendado. Ele possui uma imprecisão grande. Ao arrastá-lo horizontalmente percebe-se que ele não consegue permanecer em uma linha reta, o cursor  faz um percurso ondulado. Mas, em tempo de resposta ele não deixa a desejar."
8496,"Se eu soubesse que ele era tão impreciso e dependesse tanto de ter uma superfície SUPER regular para funcionar de forma minimamente aceitável, eu teria comprado outro mouse.Achei que por se tratar de Logitech não sofreria com imprecisões, uma pena."
8497,"Sempre gostei dos Mouses da Logitech, mas o produto apresenta marcas nas borrachinhas da parte inferior. Desconfio que não seja realmente novo.Ao iniciar o  uso, o mesmo está apresentando um barulho alto no scroll! Aqueles barulhos chatos de ""falta de lubrificação"" ou algo do tipo."
8498,"Mouse bem fraquinho, quando comprei achei que era mais proximo dos compactos que comprei algumas vezes da mesma marca.Construção bem barata, leve até demais e com um conforto de deslisar bem ruim.Eu ja tive que trocar a bateria dele, ou ja veio meio descarregada ou ele come bateria... durou 2 a 3 semanas apenas! Esperava mais de 1 ano de uso antes de ter que trocar."
8499,"Eu já tenho essa linha, e particularmente gosto bastante. Mas dessa vez a embalagem não veio lacrada com cola como comumente a gente vê nos produtos da logitech. A parte de cima só estava presa por um grampo, o mouse veio sujo, com a parte de baixo toda arranhada, evidenciando que foi usada. Eu só não devolvi porque preciso demais."
8500,"Quem tem mãos grandes acaba ficando muito tempo com as mãos ""em concha"" por que o mouse é estreito demais.Para uso com Word e Excel é Ok mas não recomendaria para uso com tratamento de imagens ou qualquer outro que exija segurar o mouse por um tempo prolongado.O Click falha algumas vezes, mas não chega a irritar."
8501,"Não gostei, ele some na mão. Nada ergonômico."
8502,"A bolinha de rolar quebrou com menos de um ano. Ela não rola mais a tela com precisão. Isso é ruim, pq é uma funcionalidade que eu uso muito."
8503,Estou com ele há menos de 2 meses e já está parando de funcionar.
8504,"é um mouse mediano e comum, porem pelo valor ofertado há outros um pouco melhor"
8505,"O controle do botão/roda para acesso a leitura é extremamente sensitivo. Não responde eficientemente ao comando da rotação do dedo. Pra ler uma pagina ne internet preciso mudar o cursor muito vagarosamente.Não gostei do mouse, com essas caracteristica de funcionamento. Se eu soubesse que era dessa forma que ele opera não teria comprado."
8506,"Não recomendo, a troca de pilha é constante e começa a falhar."
8507,Mouse bem Leve e precisoEdit: mais ou menos 4 meses depois o botão de rolagem parou de funcionar.
8508,"Não encaixa bem na mão, cliques altos e ""secos"", porém precisão é boa pro dia dia"
8509,"Não me atendeu adequadamente. O clique falha as vezes, tem muita latência no sinal (o que faz com o que o cursor atrase muito).O design é bom, adequado a minha mão. O material é bom e o fato de não ter borracha deixa mais higiênico."
8510,Para quem já usa mouse grande vai estranhar muito. achei pouco razoável para o preço. No geral não recomendo. Também achei péssima a transportadora que fez a entrega!!! Mas antes os correios !
8511,Com dois meses de uso o meu parou de funcionar.
8512,"Mouse pequenoNão sei se é por causa da ergonomia, a precisão é muito ruim. Então pra jogos e aplicativos que precisam desenhar ou até mesmo quando vai clicar em uma opção do botão direito, muitas vezes não clico na opção q eu desejava..."
8513,"Mouse pequenoNão sei se é por causa da ergonomia, a precisão é muito ruim. Então pra jogos e aplicativos que precisam desenhar ou até mesmo quando vai clicar em uma opção do botão direito, muitas vezes não clico na opção q eu desejava..."
8514,"Sempre gostei dos Mouses da Logitech, mas o produto apresenta marcas nas borrachinhas da parte inferior. Desconfio que não seja realmente novo.Ao iniciar o  uso, o mesmo está apresentando um barulho alto no scroll! Aqueles barulhos chatos de ""falta de lubrificação"" ou algo do tipo."
8515,Produto chegou riscado mas como estou precisando  não entrei com pedido de devolução. Fora isso vale o preço
8516,O alcance do mouse é muito curto. Literalmente só funciona ao lado do computador.
8517,Estou com ele há menos de 2 meses e já está parando de funcionar.
8518,bom
8519,"Comprei o mouse a uns 6 meses atrás. Estava gostando dele, pois atendia as as minhas expectativas (precisão e durabilidade da bateria). Todavia, a função de rolagem estragou, mouse inutilizado em tão pouco tempo."
8520,"Já comprei 2 mouses desse, os dois apresentaram o mesmo problema, depois de de alguns meses de uso o scroll (roda de rolagem) apresenta defeito, você roda para baixo e aleatoriamente vai para cima e vice-versa, isso irrita bastante."
8521,"Mouse barato e de entrada. Atende o básico do básico. Bateria dura muito. Loca para guardar o conector. Achei muito leve e pequeno para minha mão. O scroll não funciona bem. Muitas vezes inverte a direção da rolagem. Tenho 3 desses e todos apresentaram esse defeito. A assistência técnica da Logitec é espetacular. Funciona muito bem, pois o primeiro que adquiri deu problema e eles me mandaram um novo. Ótimo atendimento."
8522,"Comprei o mouse a uns 6 meses atrás. Estava gostando dele, pois atendia as as minhas expectativas (precisão e durabilidade da bateria). Todavia, a função de rolagem estragou, mouse inutilizado em tão pouco tempo."
8523,"Ele é bom porém, não tem um bom conforto na pegada."
8524,"Se eu soubesse que ele era tão impreciso e dependesse tanto de ter uma superfície SUPER regular para funcionar de forma minimamente aceitável, eu teria comprado outro mouse.Achei que por se tratar de Logitech não sofreria com imprecisões, uma pena."
8525,"Já conheço o produto, uso o mesmo modelo da marca para trabalhar. Apesar de funcionar e estar em bom estado, o produto é usado. Que desaforo, frustrante."
8526,"Produto chegou antes do prazo, bem embalado, aparentemente na embalagem original, mas parece que é um produto já usado, possuindo riscos na parte inferior (fotos). De toda maneira, funciona bem e útil para tarefas do dia a dia, possui espaço para guardar o plug usb no próprio mouse, fácil instalação, já vem com a pilha (tamanho comum - AA, não é a palito - AAA).Atualização (20/jan/22): Após 8 meses da compra, o mouse começou a apresentar problemas no botão de rolagem."
8527,"Fácil de conectar e usar, porém, ele é pequeno, tem que levar esse detalhe na hora da compra."
8528,"Se você está precisando de um mouse bem baratinho só pra quebrar um galho, é isso ai."
8529,"Apesar do mouse ser muito bom , forte, boa pegada, cliques bons , estou com um pouco de dificuldades de me acostumar com a movimentação dele. Já fiz diversas mudanças na configuração mas ainda continuo achando ele impreciso e se movimentando de forma estranha em alguns momentos...Vou testar um pouco mais , mas ja estou vendo de comprar outro...."
8530,"Apesar do mouse ser muito bom , forte, boa pegada, cliques bons , estou com um pouco de dificuldades de me acostumar com a movimentação dele. Já fiz diversas mudanças na configuração mas ainda continuo achando ele impreciso e se movimentando de forma estranha em alguns momentos...Vou testar um pouco mais , mas ja estou vendo de comprar outro...."
8531,"Bom custo-benefício, porém o scroll já estragou com menos de 1 ano com uso razoável."
8532,O fundo vem arranhando.  Como se tivesse sido usado antes
8533,"O controle do botão/roda para acesso a leitura é extremamente sensitivo. Não responde eficientemente ao comando da rotação do dedo. Pra ler uma pagina ne internet preciso mudar o cursor muito vagarosamente.Não gostei do mouse, com essas caracteristica de funcionamento. Se eu soubesse que era dessa forma que ele opera não teria comprado."
8534,"Se você está precisando de um mouse bem baratinho só pra quebrar um galho, é isso ai."
8535,"Não me atendeu adequadamente. O clique falha as vezes, tem muita latência no sinal (o que faz com o que o cursor atrase muito).O design é bom, adequado a minha mão. O material é bom e o fato de não ter borracha deixa mais higiênico."
8536,"Apesar do mouse ser muito bom , forte, boa pegada, cliques bons , estou com um pouco de dificuldades de me acostumar com a movimentação dele. Já fiz diversas mudanças na configuração mas ainda continuo achando ele impreciso e se movimentando de forma estranha em alguns momentos...Vou testar um pouco mais , mas ja estou vendo de comprar outro...."
8537,"Não gostei, ele some na mão. Nada ergonômico."
8538,"Se você está precisando de um mouse bem baratinho só pra quebrar um galho, é isso ai."
8539,Mouse bem Leve e precisoEdit: mais ou menos 4 meses depois o botão de rolagem parou de funcionar.
8540,"Produto de boa qualidade, só o entregador que tem o costume de jogar as encomendas na garagem de certa altura que pode acabar danificando os produtos por mim adquiridos.  Onde pode fazer esse tipo de reclamação?"
8541,bom
8542,"Bom para o dia a dia, mas possui defeito de fábrica onde o scroll dá problemas ao rolar páginas e dar zoom (já adquiri 3 desses modelos e ocorreu a mesma coisa) após 1 ano de uso."
8543,Para quem já usa mouse grande vai estranhar muito. achei pouco razoável para o preço. No geral não recomendo. Também achei péssima a transportadora que fez a entrega!!! Mas antes os correios !
8544,"Comprei o mouse e foi enviado um produto no lugar. Solicitei a substituição o que não deixa de ser um transtorno. O produto correto foi enviado, porém, chegou com defeito! O LED não está funcionando. Meu pai, que entende do assunto, não quis solicitar a troca de novo e ele mesmo arrumou 🤷‍♀️"
8545,"É um produto adequado para uso diário, boa ergonomia, peso. Quero destacar que se o seu foco for uso de softwares que exigem precisão para fazer traços, linhas , desenhos como o AutoCad ou jogar jogos de tiro esse mouse não é recomendado. Ele possui uma imprecisão grande. Ao arrastá-lo horizontalmente percebe-se que ele não consegue permanecer em uma linha reta, o cursor  faz um percurso ondulado. Mas, em tempo de resposta ele não deixa a desejar."
8546,"Já tinha um mouse Logitech porém com fio, ele passou de geração em geração, era da minha mãe e eu peguei devido a durabilidade. Fui dar a bobeira de comprar um sem fio para que me atendesse melhor, tive a infelicidade de não ter a mesma durabilidade, fazem apenas 8 meses e agora ele não funciona o cursor, apenas o clique e a rolagem funcionam. Vi no site que os produtos da marca tem até 2 anos de garantia, mas caso eu não tenha comprado no site da marca eu preciso resolver com a marca que me vendeu. Espero que a Amazon resolva o meu problema e passe a minha insatisfação para a fabricante."
8547,"Mouse barato e de entrada. Atende o básico do básico. Bateria dura muito. Loca para guardar o conector. Achei muito leve e pequeno para minha mão. O scroll não funciona bem. Muitas vezes inverte a direção da rolagem. Tenho 3 desses e todos apresentaram esse defeito. A assistência técnica da Logitec é espetacular. Funciona muito bem, pois o primeiro que adquiri deu problema e eles me mandaram um novo. Ótimo atendimento."
8548,"O produto é bom de usar, gostei da simplicidade do mouse, e do tamanho.Porém, após apenas 1 ano e meio de uso regular diário, o botão esquerdo parou de funcionar.Infelizmente, vou ter que tentar outro modelo agora para ver se dura mais :("
8549,Pelo preço não é de se esperar muita coisa. Mouse bem pequeno (mais do que eu esperava) e já chegou com marcas de uso
