,0
9801,menos 2 meses parando funcionar 
9802,fundo vem arranhando sido usado antes 
9803,comprei 2 mouses desse dois apresentaram problema alguns meses uso scroll ( roda rolagem ) apresenta defeito roda baixo aleatoriamente vai cima vice - versa irrita bastante 
9804,mouse propõe ser compacto nisso ótimo mouse pequeno mouse fácil utilização transporte mouse jogos vai usar mouse todo dia horas seguidas tempo ocorre problema rodinha scroll fica quase impossível descer subir páginas pois comando inverte todo tempo ( limpeza ). problema scroll comum amigos existem tutoriais internet tentando resolver porém problema volta poucos dias ótimo mouse questão consumo energia usei pouco ano nunca trocar pilha fim bom mouse usa pouco caso use tempo recomendo investir pouco mouse melhor 
9805,Comprei mouse uns 6 meses atrás gostando pois atendia expectativas ( precisão durabilidade bateria ). Todavia função rolagem estragou mouse inutilizado tão pouco tempo 
9806,Tirei pedido irmã gostou apesar produto apresentar bom nível precisão 
9807,"encaixa bem mão cliques altos "" secos "", porém precisão boa pro dia dia "
9808,produto veio regulagem sensor pouco desregulada mouse confortável Pra mim faz diferença detalhistas pode ser atrapalhe bastante 
9809,produto acabou chegar informado outras avaliações possui marcas borracha embaixo produto sido utilizado novo 
9810,menos 2 meses parando funcionar 
9811,Produto funcionou perfeitamente pilha nova 
9812,Gostei demais Tá servindo bastante rápido 
9813,poucos meses rodinha mouse parou funcionar Péssimo investimento 
9814,Mouse mediano dia dia 
9815,M170 mudei M280 pois achei último ergonômico macio mim além ter indicador bateria dia dia recomendo M280 uso esporádico M170 serve bem longa duração bateria botões acho tão sensíveis diferença pro M280 pra ambidestro 
9816,bom porém bom conforto pegada 
9817,trabalhar Autocad preciso geral desempenho razoável levando conta preço produto 
9818,mouse mediano comum porem valor ofertado outros pouco melhor 
9819,mouse Logitech porém fio passou geração geração mãe peguei devido durabilidade dar bobeira comprar fio atendesse melhor infelicidade ter mesma durabilidade fazem apenas 8 meses agora funciona cursor apenas clique rolagem funcionam Vi site produtos marca 2 anos garantia caso comprado site marca preciso resolver marca vendeu Espero Amazon resolva problema passe insatisfação fabricante 
9820,Mouse bem fraquinho comprei achei proximo compactos comprei algumas vezes mesma marca Construção bem barata leve demais conforto deslisar bem ruim ja trocar bateria ja veio meio descarregada come bateria ... durou 2 3 semanas apenas Esperava 1 ano uso antes ter trocar 
9821,produto entrega promete porém achei som clique ruim 
9822,precisando mouse bem baratinho pra quebrar galho ai 
9823,M170 mudei M280 pois achei último ergonômico macio mim além ter indicador bateria dia dia recomendo M280 uso esporádico M170 serve bem longa duração bateria botões acho tão sensíveis diferença pro M280 pra ambidestro 
9824,controle botão / roda acesso leitura extremamente sensitivo responde eficientemente comando rotação dedo Pra ler pagina ne internet preciso mudar cursor vagarosamente gostei mouse caracteristica funcionamento soubesse dessa forma opera comprado 
9825,mouse bom porém segundo compro marca primeiro parou funcionar scrool 2 meses agora veio marcas uso Manterei produto certeza comprarei desta marca 
9826,mouse propõe ser compacto nisso ótimo mouse pequeno mouse fácil utilização transporte mouse jogos vai usar mouse todo dia horas seguidas tempo ocorre problema rodinha scroll fica quase impossível descer subir páginas pois comando inverte todo tempo ( limpeza ). problema scroll comum amigos existem tutoriais internet tentando resolver porém problema volta poucos dias ótimo mouse questão consumo energia usei pouco ano nunca trocar pilha fim bom mouse usa pouco caso use tempo recomendo investir pouco mouse melhor 
9827,Mouse pequenoNão sei causa ergonomia precisão ruim Então pra jogos aplicativos precisam desenhar vai clicar opção botão direito muitas vezes clico opção desejava ... 
9828,Mouse bem Leve precisoEdit menos 4 meses botão rolagem parou funcionar 
9829,mouse bom porém segundo compro marca primeiro parou funcionar scrool 2 meses agora veio marcas uso Manterei produto certeza comprarei desta marca 
9830,Fragil 
9831,Produto boa qualidade entregador costume jogar encomendas garagem certa altura pode acabar danificando produtos mim adquiridos Onde pode fazer tipo reclamação ? 
9832,Caraca mouse ruim clica dá arrasto lado poxa logitech utilizo produtos anos mouse pior mouse fita isolante porque caiu chão … gostei 
9833,trabalhar Autocad preciso geral desempenho razoável levando conta preço produto 
9834,Mouse barato entrada Atende básico básico Bateria dura Loca guardar conector Achei leve pequeno mão scroll funciona bem Muitas vezes inverte direção rolagem 3 desses todos apresentaram defeito assistência técnica Logitec espetacular Funciona bem pois primeiro adquiri deu problema mandaram novo Ótimo atendimento 
9835,poucos meses rodinha mouse parou funcionar Péssimo investimento 
9836,recomendo troca pilha constante começa falhar 
9837,recomendo troca pilha constante começa falhar 
9838,comprei 2 mouses desse dois apresentaram problema alguns meses uso scroll ( roda rolagem ) apresenta defeito roda baixo aleatoriamente vai cima vice - versa irrita bastante 
9839,mim 1 90m mouse extremamente desconfortável tamanho pequeno impreciso encaixa direito mão mão pequena acredito boa compra 
9840,Caraca mouse ruim clica dá arrasto lado poxa logitech utilizo produtos anos mouse pior mouse fita isolante porque caiu chão … gostei 
9841,Mouse veio arranhados fundo parece usado bonito bom mãos pequenas entretanto pouco preciso 
9842,mim 1 90m mouse extremamente desconfortável tamanho pequeno impreciso encaixa direito mão mão pequena acredito boa compra 
9843,bom 
9844,gostei some mão Nada ergonômico 
9845,mouse Logitech porém fio passou geração geração mãe peguei devido durabilidade dar bobeira comprar fio atendesse melhor infelicidade ter mesma durabilidade fazem apenas 8 meses agora funciona cursor apenas clique rolagem funcionam Vi site produtos marca 2 anos garantia caso comprado site marca preciso resolver marca vendeu Espero Amazon resolva problema passe insatisfação fabricante 
9846,gostei some mão Nada ergonômico 
9847,Achei satisfeitorio nada ruim vale pena 
9848,comprei 2 mouses desse dois apresentaram problema alguns meses uso scroll ( roda rolagem ) apresenta defeito roda baixo aleatoriamente vai cima vice - versa irrita bastante 
9849,Comprei mouse novembro menos ano uso defeito scroll Imaginei pudesse ser pilha defeito persistiu 
9850,Bom custo - benefício porém scroll estragou menos 1 ano uso razoável 
9851,mouse veio pendrive DISPOSITIVO VEIO INCOMPLETO 
9852,"mãos grandes acaba ficando tempo mãos "" concha "" mouse estreito demais uso Word Excel Ok recomendaria uso tratamento imagens qualquer outro exija segurar mouse tempo prolongado Click falha algumas vezes chega irritar "
9853,produto acabou chegar informado outras avaliações possui marcas borracha embaixo produto sido utilizado novo 
9854,Gostei demais Tá servindo bastante rápido 
9855,bom custo benefício uso dia dia tamanho diminuto incomoda acaba cansando mão Bom deseja portabilidade 
9856,produto veio regulagem sensor pouco desregulada mouse confortável Pra mim faz diferença detalhistas pode ser atrapalhe bastante 
9857,Produto chegou antes prazo bem embalado aparentemente embalagem original parece produto usado possuindo riscos parte inferior ( fotos ). toda maneira funciona bem útil tarefas dia dia possui espaço guardar plug usb próprio mouse fácil instalação vem pilha ( tamanho comum - AA palito - AAA ). Atualização ( 20 / jan / 22 ): Após 8 meses compra mouse começou apresentar problemas botão rolagem 
9858,"encaixa bem mão cliques altos "" secos "", porém precisão boa pro dia dia "
9859,Produto veio marcas uso embora lacrado amigo postou umas fotos comentários aconteceu comigo 
9860,Produto funcionou perfeitamente pilha nova 
9861,Tirei pedido irmã gostou apesar produto apresentar bom nível precisão 
9862,Apesar mouse ser bom forte boa pegada cliques bons pouco dificuldades acostumar movimentação fiz diversas mudanças configuração ainda continuo achando impreciso movimentando forma estranha alguns momentos ... Vou testar pouco ja vendo comprar outro .... 
9863,mouse propõe ser compacto nisso ótimo mouse pequeno mouse fácil utilização transporte mouse jogos vai usar mouse todo dia horas seguidas tempo ocorre problema rodinha scroll fica quase impossível descer subir páginas pois comando inverte todo tempo ( limpeza ). problema scroll comum amigos existem tutoriais internet tentando resolver porém problema volta poucos dias ótimo mouse questão consumo energia usei pouco ano nunca trocar pilha fim bom mouse usa pouco caso use tempo recomendo investir pouco mouse melhor 
9864,produto acabou chegar informado outras avaliações possui marcas borracha embaixo produto sido utilizado novo 
9865,M170 mudei M280 pois achei último ergonômico macio mim além ter indicador bateria dia dia recomendo M280 uso esporádico M170 serve bem longa duração bateria botões acho tão sensíveis diferença pro M280 pra ambidestro 
9866,mouse propõe ser compacto nisso ótimo mouse pequeno mouse fácil utilização transporte mouse jogos vai usar mouse todo dia horas seguidas tempo ocorre problema rodinha scroll fica quase impossível descer subir páginas pois comando inverte todo tempo ( limpeza ). problema scroll comum amigos existem tutoriais internet tentando resolver porém problema volta poucos dias ótimo mouse questão consumo energia usei pouco ano nunca trocar pilha fim bom mouse usa pouco caso use tempo recomendo investir pouco mouse melhor 
9867,Precidão baixa 
9868,Apesar mouse ser bom forte boa pegada cliques bons pouco dificuldades acostumar movimentação fiz diversas mudanças configuração ainda continuo achando impreciso movimentando forma estranha alguns momentos ... Vou testar pouco ja vendo comprar outro .... 
9869,"encaixa bem mão cliques altos "" secos "", porém precisão boa pro dia dia "
9870,Produto funcionou perfeitamente pilha nova 
9871,trabalhar Autocad preciso geral desempenho razoável levando conta preço produto 
9872,Mouse bem Leve precisoEdit menos 4 meses botão rolagem parou funcionar 
9873,bom 
9874,Mouse veio arranhados fundo parece usado bonito bom mãos pequenas entretanto pouco preciso 
9875,Mouse barato entrada Atende básico básico Bateria dura Loca guardar conector Achei leve pequeno mão scroll funciona bem Muitas vezes inverte direção rolagem 3 desses todos apresentaram defeito assistência técnica Logitec espetacular Funciona bem pois primeiro adquiri deu problema mandaram novo Ótimo atendimento 
9876,Comprei mouse uns 6 meses atrás gostando pois atendia expectativas ( precisão durabilidade bateria ). Todavia função rolagem estragou mouse inutilizado tão pouco tempo 
9877,poucos meses rodinha mouse parou funcionar Péssimo investimento 
9878,Achei satisfeitorio nada ruim vale pena 
9879,vezes deixa responder delay grande 
9880,Bom dia dia possui defeito fábrica onde scroll dá problemas rolar páginas dar zoom ( adquiri 3 desses modelos ocorreu mesma coisa ) após 1 ano uso 
9881,mouse mediano comum porem valor ofertado outros pouco melhor 
9882,relação entrega zero reclamações antes previsto produto usado desde dia 13 / 04 produto satisfeito necessidades ( home office / EAD ). mouse robusto confortável manipular rápido reclamação mouse veio USADO várias marcas uso borrachinhas embaixo mancha pequena parte cima denuncia previamente usado Além disso mouse veio ligado dentro caixa vou pedir devolução reembolso devido burocracia deixo aqui alerta deseja comprar produto 
